"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 31 09:54:03 BRST 2021","Fri Dec 31 09:54:03 BRST 2021","14","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u88gcidz1205","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u88gcidz1205","test_rlap60pmib06_deletecharge","test_rlap60pmib06_deletecharge",""
"passed","Fri Dec 31 09:49:45 BRST 2021","Fri Dec 31 09:49:45 BRST 2021","15","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1jyg19tfoyc6t","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1jyg19tfoyc6t","test_r1iv5uvz4it4_readcharge","test_r1iv5uvz4it4_readcharge",""
"failed","Fri Dec 31 09:51:32 BRST 2021","Fri Dec 31 09:51:32 BRST 2021","15","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_tnz1bfir1f7b","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_tnz1bfir1f7b","test_to2berflzntx_createcharge","test_to2berflzntx_createcharge",""
"passed","Fri Dec 31 10:02:15 BRST 2021","Fri Dec 31 10:02:15 BRST 2021","14","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_ts4o1v23f9lw","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_ts4o1v23f9lw","test_1hb7pe5ivwt43_readcharge","test_1hb7pe5ivwt43_readcharge",""
"passed","Fri Dec 31 09:59:29 BRST 2021","Fri Dec 31 09:59:29 BRST 2021","13","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_rhdb44xnon6t","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_rhdb44xnon6t","test_1hv5jbeq7reqt_deletecharge","test_1hv5jbeq7reqt_deletecharge",""
"failed","Fri Dec 31 09:52:55 BRST 2021","Fri Dec 31 09:52:55 BRST 2021","15","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u8552qyfi1px","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u8552qyfi1px","test_skv3j2y37z37_updatecharge","test_skv3j2y37z37_updatecharge",""
"passed","Fri Dec 31 09:58:11 BRST 2021","Fri Dec 31 09:58:11 BRST 2021","13","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1jicuc4t16wyu","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1jicuc4t16wyu","test_qhhqm0ue3skm_updatecharge","test_qhhqm0ue3skm_updatecharge",""
"passed","Fri Dec 31 10:01:52 BRST 2021","Fri Dec 31 10:01:52 BRST 2021","13","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_t84kx1f5bfqb","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_t84kx1f5bfqb","test_t8a58nd80u3q_deletecharge","test_t8a58nd80u3q_deletecharge",""
"passed","Fri Dec 31 09:57:56 BRST 2021","Fri Dec 31 09:57:56 BRST 2021","13","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1jicuc4t16wyu","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1jicuc4t16wyu","test_1iberq04nugqa_readcharge","test_1iberq04nugqa_readcharge",""
"passed","Fri Dec 31 09:49:24 BRST 2021","Fri Dec 31 09:49:24 BRST 2021","19","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1jyg19tfoyc6t","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1jyg19tfoyc6t","test_1jeoark6iic6t_deletecharge","test_1jeoark6iic6t_deletecharge",""
"failed","Fri Dec 31 09:54:18 BRST 2021","Fri Dec 31 09:54:18 BRST 2021","13","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u88gcidz1205","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_u88gcidz1205","test_t8fq11351fed_createcharge","test_t8fq11351fed_createcharge",""
"passed","Fri Dec 31 10:03:10 BRST 2021","Fri Dec 31 10:03:10 BRST 2021","13","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_ts4o1v23f9lw","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_ts4o1v23f9lw","test_u82g3rk0bg4i_readcharge","test_u82g3rk0bg4i_readcharge",""
"passed","Fri Dec 31 09:57:03 BRST 2021","Fri Dec 31 09:57:03 BRST 2021","13","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ieuyvkm8h8bl","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1ieuyvkm8h8bl","test_rlb73vh9utyp_readcharge","test_rlb73vh9utyp_readcharge",""
"passed","Fri Dec 31 10:05:17 BRST 2021","Fri Dec 31 10:05:17 BRST 2021","11","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1k1wpkn45e5o1","","PaymentBrokenRecordDeletion.OasDbPaymentBrokenRecordDeletion_1k1wpkn45e5o1","test_1iuqgru4uiqg3_readcharge","test_1iuqgru4uiqg3_readcharge",""
